Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	links en rechts	14	24	1	B	10, 14, 21, 23, 33
4	4	3	aan de uiteind	33	35	2	A	5, 29, 33, 39
3	3	3	ja dat zijn	38	14	1	A	27, 38, 40
2	2	3	met een bolle	21	22	1	A	0, 21
2	2	3	twee staf in	3	4	1	A	0, 3
7	3	2	aan de	16	40	2	A	0, 5, 16, 22, 29, 33, 39
6	3	2	dat zijn	27	22	1	B	19, 27, 32, 36, 38, 40
5	1	2	de uiteind	23	35	1	A	5, 23, 29, 33, 39
4	4	2	dit zijn	33	11	1	A	29, 33, 37, 39
4	4	2	zeggen maar	16	17	3	A	0, 5, 7, 16
3	1	2	twee staf	37	38	1	A	0, 3, 37
3	3	2	zijn die	29	28	1	B	10, 29, 37
2	2	2	aan het	37	26	1	B	12, 37
2	2	2	en een	22	23	1	A	0, 22
2	2	2	het uiteinde	37	17	1	B	21, 37
20	17	1	ja	9	37	1	A	4, 9, 11, 12, 13, 14, 15, 16, 17, 18, 24, 26, 27, 28, 30, 31, 34, 35, 38, 40
14	4	1	zijn	10	35	1	A	6, 10, 12, 19, 23, 27, 29, 32, 33, 36, 37, 38, 39, 40
13	8	1	en	10	40	2	A	0, 1, 10, 14, 16, 21, 22, 23, 25, 33, 34, 37, 39
11	9	1	een	16	38	5	A	0, 1, 2, 4, 7, 16, 21, 22, 29, 33, 37
9	4	1	de	16	40	3	A	0, 5, 8, 16, 22, 23, 29, 33, 39
8	2	1	dat	19	30	1	A	11, 19, 25, 27, 32, 36, 38, 40
7	6	1	die	9	33	2	A	5, 8, 9, 10, 25, 29, 37
7	5	1	met	25	40	1	A	0, 21, 25, 29, 33, 37, 39
7	4	1	staf	5	38	1	A	0, 3, 5, 6, 10, 23, 37
7	4	1	twee	5	38	1	A	0, 3, 5, 21, 23, 29, 37
6	3	1	het	12	34	1	A	6, 12, 21, 29, 37, 39
5	5	1	er	12	16	3	A	1, 5, 8, 12, 16
5	2	1	maar	16	17	4	A	0, 5, 7, 8, 16
5	5	1	vierkant	22	25	3	A	1, 4, 7, 22, 25
5	1	1	zeggen	16	17	4	A	0, 5, 7, 11, 16
4	4	1	ik	11	12	1	B	9, 11, 12, 20
4	4	1	van	16	22	2	A	1, 5, 16, 22
3	1	1	bolle	16	22	1	A	0, 16, 21
3	3	1	erachter	39	11	2	A	29, 34, 39
3	3	1	hebben	21	18	2	A	4, 11, 21
3	3	1	nee	14	18	1	B	12, 14, 29
3	3	1	op	21	20	2	A	2, 7, 21
3	1	1	uiteinde	21	38	1	A	0, 21, 37
2	2	1	nummer	27	9	1	B	19, 27
2	2	1	rechthoek	39	11	1	A	29, 39
2	2	1	zien	9	2	1	A	8, 9
2	2	1	zo'n	16	3	1	A	14, 16

