Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de voorkant	16	B	0, 15
2	3	en het pipet	5	B	15, 19
2	3	er zitten een	4	B	3, 6
2	3	ja dat zijn	15	B	8, 22
4	2	dat zijn	15	B	8, 13, 18, 22
2	2	aan de	16	B	0, 15
2	2	deze hebben	16	B	0, 15
2	2	een een	4	B	0, 3
2	2	een soort	4	B	3, 6
2	2	het ei	5	B	15, 19
2	2	weer een	4	B	0, 3
6	1	ja	20	B	3, 8, 10, 13, 18, 22
5	1	zijn	15	B	8, 13, 18, 19, 22
4	1	een	9	B	0, 3, 6, 8
4	1	en	17	B	3, 6, 15, 19
3	1	aan	16	B	0, 6, 15
3	1	er	6	B	1, 3, 6
3	1	hebben	16	B	0, 3, 15
3	1	het	17	B	3, 15, 19
2	1	echt	3	B	1, 3
2	1	okee	14	B	0, 13

