Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	dit zijn de hoofdvorm	18	9	1	B	13, 18, 21
4	1	3	dit zijn de	32	20	1	B	13, 18, 21, 32
2	2	3	zitten een cirkel	7	6	1	B	2, 7
9	6	2	de hoofdvorm	6	33	1	B	0, 6, 7, 13, 18, 21, 24, 26, 32
5	5	2	van die	28	17	3	B	13, 22, 26, 28, 29
4	4	2	op een	6	23	1	B	0, 6, 14, 22
2	2	2	en het	18	5	1	B	14, 18
2	2	2	met een	18	4	1	B	15, 18
13	6	1	de	6	35	3	B	0, 1, 2, 6, 7, 13, 18, 21, 24, 26, 32, 33, 34
11	5	1	een	5	23	2	B	0, 2, 5, 6, 7, 8, 14, 15, 18, 21, 22
10	8	1	en	8	25	1	B	2, 8, 13, 14, 15, 18, 22, 23, 24, 26
10	10	1	ja	3	30	1	B	1, 3, 4, 8, 9, 16, 26, 27, 29, 30
8	3	1	van	28	29	6	B	1, 13, 15, 22, 23, 26, 28, 29
8	6	1	zijn	13	28	1	A	5, 13, 18, 21, 23, 24, 26, 32
7	2	1	die	18	17	2	B	13, 15, 18, 22, 26, 28, 29
6	2	1	op	7	23	1	B	0, 6, 7, 14, 18, 22
5	5	1	aan	8	24	2	B	1, 2, 8, 18, 24
5	5	1	er	18	26	3	B	1, 13, 15, 18, 26
5	5	1	staan	6	23	1	B	0, 6, 14, 18, 22
4	2	1	cirkel	18	20	1	B	2, 7, 18, 21
4	3	1	het	18	11	2	B	13, 14, 18, 23
4	2	1	met	18	32	2	B	1, 15, 18, 32
4	4	1	plateau	18	23	2	B	0, 14, 18, 22
4	4	1	twee	31	31	3	B	1, 22, 23, 31
3	3	1	dat	13	20	1	A	5, 13, 24
3	3	1	hebben	15	21	1	A	6, 15, 26
3	3	1	kant	8	8	2	B	1, 2, 8
2	2	1	okee	4	5	1	B	0, 4
2	2	1	steken	8	8	1	B	1, 8
2	2	1	uit	11	11	1	B	1, 11

