Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	dit zijn weer die saai met	17	5	1	B	13, 17
3	1	4	weer die saai met	19	7	1	B	13, 17, 19
4	1	3	die saai met	21	9	1	B	13, 17, 19, 21
3	3	3	dit zijn die	19	11	1	A	11, 19, 21
3	3	3	ja dat zijn	18	15	1	A	8, 18, 22
2	2	3	aan de linkerkant	19	15	1	A	5, 19
6	3	2	dat zijn	12	15	1	A	8, 12, 16, 18, 20, 22
6	1	2	dit zijn	11	21	1	B	1, 11, 13, 17, 19, 21
3	1	2	aan de	5	17	1	B	3, 5, 19
2	2	2	zo niks	10	10	1	B	1, 10
12	1	1	zijn	8	22	1	B	1, 8, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22
9	6	1	ja	6	19	2	A	4, 5, 6, 7, 8, 9, 15, 18, 22
7	7	1	en	5	19	1	B	3, 5, 11, 14, 17, 19, 21
6	6	1	balk	11	20	1	B	2, 11, 13, 17, 19, 21
6	4	1	die	13	11	1	A	11, 13, 14, 17, 19, 21
6	6	1	lampenkap	19	17	4	A	5, 11, 14, 17, 19, 21
6	2	1	met	11	21	1	B	1, 11, 13, 17, 19, 21
4	2	1	de	13	17	1	B	3, 5, 13, 19
3	3	1	erop	13	15	1	A	5, 13, 19
3	3	1	zo'n	5	5	2	B	1, 3, 5
2	2	1	een	5	5	1	B	1, 5

