Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	dan hebben je	2	A	0, 1
2	3	een soort van	12	A	19, 30
2	3	hebben je een	3	A	0, 2
2	3	van de hoofdvorm	3	A	0, 2
4	2	hebben je	15	A	0, 1, 2, 14
3	2	aan de	15	A	0, 2, 14
3	2	de hoofdvorm	35	A	0, 2, 34
3	2	een soort	30	A	1, 19, 30
2	2	die hoofdvorm	19	A	1, 19
2	2	dit zijn	16	A	19, 34
2	2	en dan	15	A	0, 14
2	2	kraan eronder	9	A	26, 34
7	1	ja	35	A	4, 13, 16, 17, 21, 30, 38
5	1	die	20	A	0, 1, 2, 14, 19
5	1	van	31	A	0, 1, 2, 19, 30
4	1	aan	15	A	0, 1, 2, 14
4	1	en	20	A	0, 2, 14, 19
4	1	hebben	15	A	0, 1, 2, 14
3	1	nummer	23	A	18, 33, 40
2	1	onderkant	14	A	1, 14
2	1	vinne	14	A	1, 14
2	1	zijn	16	A	19, 34

