Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	dat zijn	27	21	2	A	11, 22, 27, 31
4	4	2	deze hebben	16	24	1	B	0, 16, 20, 23
2	2	2	plat staaf	14	2	1	B	13, 14
13	13	1	een	8	30	5	B	0, 1, 2, 3, 5, 8, 10, 11, 12, 13, 16, 23, 29
9	5	1	zijn	8	32	1	B	0, 8, 11, 13, 15, 22, 26, 27, 31
7	7	1	hanekam	16	31	2	B	0, 10, 16, 20, 23, 28, 30
6	2	1	dat	13	21	1	A	11, 13, 17, 22, 27, 31
6	6	1	ja	17	17	2	A	8, 15, 17, 18, 21, 24
5	5	1	en	8	26	2	B	0, 2, 8, 20, 25
4	4	1	de	8	21	2	B	0, 5, 8, 20
4	4	1	oor	25	26	3	B	0, 5, 20, 25
3	3	1	neus	8	7	2	B	2, 3, 8
3	1	1	staaf	13	7	1	A	8, 13, 14
3	3	1	twee	22	23	2	B	0, 3, 22
2	2	1	hoofd	9	10	1	B	0, 9
2	2	1	weten	17	3	1	A	15, 17

