Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	11	ja dit zijn weer met die afgeplaten cilinder aan de bovenkant	9	B	38, 46
2	5	die balk aan de zijkant	8	B	47, 54
3	4	cilinder aan de bovenkant	35	B	12, 38, 46
3	3	ja dit zijn	36	B	11, 38, 46
3	3	met die afgeplaten	12	B	35, 38, 46
2	3	aan de rechterkant	12	B	11, 22
2	3	met die balk	8	B	40, 47
2	3	oké dat zijn	29	B	9, 37
9	2	aan de	49	B	6, 11, 12, 17, 22, 38, 46, 47, 54
7	2	met die	40	B	15, 35, 38, 40, 46, 47, 54
3	2	dat zijn	37	B	9, 37, 45
3	2	ja ja	29	B	28, 51, 56
2	2	en dan	4	B	18, 21
2	2	en nog	2	B	23, 24
2	2	ja oké	9	B	37, 45
2	2	ja zo'n	7	B	21, 27
2	2	soort van	2	B	11, 12
2	2	zo'n fliebel	20	B	4, 23
15	1	ja	53	B	4, 8, 11, 21, 27, 28, 34, 37, 38, 43, 45, 46, 51, 54, 56
11	1	met	51	B	4, 11, 12, 15, 18, 35, 38, 40, 46, 47, 54
10	1	aan	53	B	2, 6, 11, 12, 17, 22, 38, 46, 47, 54
8	1	die	44	B	11, 15, 35, 38, 40, 46, 47, 54
4	1	oké	37	B	9, 30, 37, 45
3	1	nog	21	B	4, 23, 24
3	1	rechterkant	21	B	2, 11, 22
3	1	soort	11	B	11, 12, 21
2	1	een	13	B	12, 24
2	1	het	7	B	18, 24
2	1	is-teken	11	B	11, 21
2	1	ook	13	B	12, 24

