Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dat ei met die staaf erdoorheen	10	B	3, 12
2	5	de bal met de staaf	13	B	13, 25
2	2	dat zijn	21	B	2, 22
2	2	zijn dat	22	B	2, 23
2	2	zijn het	9	B	3, 11
7	1	ja	22	B	2, 3, 6, 8, 11, 21, 23
6	1	dat	22	B	2, 3, 7, 12, 22, 23
6	1	zijn	24	B	2, 3, 11, 22, 23, 25
4	1	de	23	B	3, 12, 13, 25
4	1	het	26	B	3, 11, 14, 28
3	1	die	10	B	3, 11, 12
3	1	ei	10	B	3, 11, 12
3	1	erdoorheen	24	B	3, 12, 26
2	1	H	2	B	22, 23
2	1	en	22	B	7, 28
2	1	hebben	11	B	2, 12
2	1	ik	12	B	12, 23
2	1	yes	14	B	17, 30

