Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	hol kegel bovenop	11	2	1	B	10, 11
6	4	2	hol kegel	14	10	1	B	10, 11, 14, 15, 18, 19
3	3	2	dat zijn	13	7	1	A	11, 13, 17
3	3	2	deze hebben	12	5	1	B	10, 12, 14
3	3	2	die hol	12	14	1	B	3, 12, 16
3	3	2	dit zijn	18	19	2	A	0, 16, 18
15	10	1	zijn	3	20	2	A	0, 2, 3, 4, 5, 7, 9, 11, 12, 13, 15, 16, 17, 18, 19
10	1	1	hol	4	17	1	B	3, 4, 10, 11, 12, 14, 15, 16, 18, 19
6	4	1	die	3	15	1	A	2, 3, 4, 9, 12, 16
6	6	1	ja	4	17	2	B	1, 3, 4, 7, 13, 17
5	5	1	de	10	17	1	A	2, 10, 14, 16, 18
3	1	1	bovenop	10	10	1	A	2, 10, 11
3	3	1	dan	6	3	1	B	5, 6, 7
3	3	1	en	3	5	1	A	2, 3, 6
3	3	1	het	5	6	1	A	2, 5, 7
2	2	1	okee	8	4	1	B	5, 8

