Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	staaf op zijn hoofd en	10	B	23, 32
2	4	rechts hebben hij een	2	B	2, 3
3	3	op zijn hoofd	14	B	19, 23, 32
2	2	compact met	10	B	23, 32
2	2	een soort	4	B	0, 3
2	2	en dat	14	B	19, 32
11	1	ja	30	B	8, 11, 13, 15, 19, 21, 22, 25, 27, 30, 37
7	1	zijn	36	B	2, 3, 19, 22, 23, 32, 37
6	1	en	30	B	3, 6, 9, 19, 23, 32
5	1	een	14	B	0, 2, 3, 5, 13
4	1	dat	14	B	19, 22, 23, 32
4	1	hebben	33	B	0, 2, 3, 32
4	1	staaf	33	B	0, 5, 23, 32
3	1	compact	31	B	2, 23, 32
3	1	die	35	B	3, 23, 37
3	1	het	3	B	1, 2, 3
3	1	hij	31	B	2, 3, 32
3	1	zitten	8	B	2, 6, 9
2	1	arm	11	B	3, 13
2	1	ding	30	B	3, 32
2	1	er	11	B	3, 13
2	1	erop	3	B	0, 2
2	1	in	23	B	1, 23

