Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	zitten een soort van	5	B	1, 3, 5
2	4	dit zijn degeen met	13	B	21, 33
2	4	en dan aan de	3	B	21, 23
2	4	zitten er een soort	22	B	0, 21
4	3	een soort van	6	B	0, 1, 3, 5
3	3	aan de linkerkant	26	B	5, 23, 30
2	3	aan de rechterkant	7	B	15, 21
2	3	en dan zitten	6	B	0, 5
2	3	en de druppelvorm	4	B	35, 38
2	3	er aan de	19	B	15, 33
6	2	een soort	24	B	0, 1, 3, 5, 21, 23
5	2	en dan	31	B	0, 5, 21, 23, 30
3	2	zeggen maar	22	B	0, 1, 21
3	2	zitten een	5	B	1, 3, 5
2	2	een rond	21	B	1, 21
2	2	het kop	4	B	0, 3
2	2	ja en	9	B	30, 38
2	2	je hebben	18	B	0, 17
2	2	nog een	8	B	23, 30
2	2	zitten er	22	B	0, 21
10	1	en	39	B	0, 1, 3, 5, 15, 21, 23, 30, 35, 38
9	1	de	38	B	1, 5, 15, 21, 23, 30, 33, 35, 38
7	1	een	31	B	0, 1, 3, 5, 21, 23, 30
7	1	ja	32	B	7, 14, 17, 20, 25, 30, 38
6	1	die	25	B	1, 5, 15, 21, 23, 25
6	1	zitten	22	B	0, 1, 3, 5, 15, 21
5	1	dan	31	B	0, 5, 21, 23, 30
5	1	er	34	B	0, 1, 15, 21, 33
4	1	druppelvorm	39	B	0, 21, 35, 38
4	1	linkerkant	26	B	5, 17, 23, 30
4	1	van	6	B	0, 1, 3, 5
3	1	hebben	18	B	0, 9, 17
3	1	het	34	B	0, 3, 33
3	1	je	18	B	0, 9, 17
3	1	komen	33	B	1, 23, 33
3	1	nog	16	B	15, 23, 30
3	1	rond	33	B	1, 21, 33
3	1	zijn	34	B	0, 21, 33
2	1	bovenuit	33	B	1, 33
2	1	in	7	B	15, 21
2	1	okee	11	B	0, 10

