Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	en de blokkentoar eraan	14	B	39, 52
3	2	het zijn	25	B	9, 21, 33
2	2	het roer	8	B	50, 57
10	1	ja	27	B	21, 24, 26, 29, 30, 32, 36, 42, 45, 47
9	1	het	49	B	9, 13, 20, 21, 33, 35, 49, 50, 57
7	1	zijn	48	B	9, 20, 21, 33, 48, 49, 56
4	1	de	40	B	13, 39, 49, 52
4	1	die	28	B	9, 18, 33, 36
3	1	een	28	B	6, 13, 33
3	1	ik	21	B	8, 21, 28
2	1	K	2	B	20, 21
2	1	hem	21	B	8, 28
2	1	niet	8	B	8, 15
2	1	oké	33	B	11, 43
2	1	ook	10	B	6, 15
2	1	roer	8	B	50, 57
2	1	vorm	5	B	9, 13
2	1	weer	17	B	33, 49

