Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	aan de onderkant	22	14	2	A	9, 20, 22
2	2	3	met het statief	38	28	1	B	11, 38
4	2	2	het statief	38	28	3	B	11, 15, 16, 38
3	1	2	aan de	22	14	2	A	9, 20, 22
3	3	2	met de	22	16	1	A	20, 22, 35
2	2	2	en dan	3	3	1	B	1, 3
17	17	1	ja	4	37	1	A	3, 4, 5, 6, 8, 10, 13, 17, 24, 26, 27, 28, 30, 31, 34, 36, 39
9	6	1	het	9	39	2	B	0, 1, 9, 11, 15, 16, 27, 33, 38
7	3	1	de	22	30	3	A	9, 12, 20, 22, 27, 35, 38
7	2	1	met	21	28	1	B	11, 20, 21, 22, 27, 35, 38
6	6	1	dat	9	38	1	B	0, 9, 12, 25, 27, 37
6	2	1	statief	27	39	4	B	0, 11, 15, 16, 27, 38
5	5	1	die	3	23	1	B	1, 3, 9, 21, 23
4	2	1	dan	3	10	2	B	0, 1, 3, 9
4	3	1	en	3	10	2	B	0, 1, 3, 9
3	3	1	driehoek	22	22	1	A	9, 22, 30
3	3	1	driehoekstatief	34	6	2	B	29, 33, 34
3	3	1	een	9	10	2	B	0, 1, 9
3	3	1	hebben	3	10	1	B	0, 3, 9
3	3	1	ik	7	26	1	B	0, 7, 25
3	3	1	vier	21	31	1	A	7, 21, 37

