Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	5	ja dat zijn bij mij	18	B	18, 27, 35
3	4	L op zijn kant	18	B	3, 11, 20
2	3	aan de bovenkant	16	B	4, 19
2	3	dit zijn die	10	B	19, 28
2	3	doorboren door een	16	B	1, 16
2	3	een soort van	7	B	3, 9
2	3	soort van glijbaan	8	B	2, 9
4	2	bij mij	18	B	18, 27, 28, 35
3	2	aan de	17	B	3, 4, 19
3	2	de waterglijbaan	9	B	20, 25, 28
2	2	die die	18	B	2, 19
2	2	die mok	7	B	2, 8
2	2	en dan	9	B	3, 11
2	2	ja ja	5	B	27, 31
2	2	met de	12	B	17, 28
10	1	zijn	35	B	1, 3, 11, 16, 18, 19, 20, 27, 28, 35
8	1	de	29	B	0, 3, 4, 17, 19, 20, 25, 28
7	1	ja	30	B	6, 16, 18, 25, 27, 31, 35
5	1	dat	34	B	2, 8, 18, 27, 35
5	1	die	27	B	2, 8, 11, 19, 28
5	1	een	16	B	1, 3, 9, 11, 16
5	1	en	19	B	2, 3, 4, 11, 20
5	1	op	19	B	2, 3, 9, 11, 20
4	1	van	10	B	2, 3, 9, 11
3	1	glijbaan	16	B	2, 9, 17
3	1	mok	9	B	0, 2, 8
3	1	platform	20	B	1, 2, 20
3	1	twee	16	B	4, 11, 19
3	1	uit	8	B	2, 4, 9
3	1	zitten	26	B	3, 8, 28
2	1	dus	7	B	3, 9
2	1	er	6	B	4, 9
2	1	gaan	19	B	2, 20
2	1	helemaal	28	B	1, 28
2	1	komen	8	B	2, 9

