Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	de neus zonder piercing	7	B	29, 35
2	4	neus zonder piercing met	4	B	32, 35
4	3	neus zonder piercing	17	B	19, 29, 32, 35
2	3	boven een dinge	30	B	6, 35
2	3	een bol neus	7	B	17, 23
2	3	met boven een	16	B	20, 35
5	2	zonder piercing	30	B	6, 19, 29, 32, 35
3	2	aan de	16	B	20, 25, 35
3	2	bol neus	7	B	17, 19, 23
3	2	dat zijn	18	B	22, 34, 39
2	2	een bol	7	B	17, 23
2	2	een soort	2	B	24, 25
8	1	een	32	B	4, 6, 17, 20, 23, 24, 25, 35
8	1	neus	36	B	4, 17, 19, 23, 29, 32, 35, 39
6	1	piercing	34	B	6, 19, 29, 32, 35, 39
6	1	zonder	34	B	6, 19, 29, 32, 35, 39
5	1	de	17	B	19, 20, 25, 29, 35
4	1	bol	20	B	4, 17, 19, 23
4	1	met	32	B	4, 20, 32, 35
4	1	zijn	18	B	22, 34, 35, 39
2	1	dit	32	B	4, 35
2	1	en	8	B	25, 32
2	1	ja	13	B	17, 29
2	1	nou	3	B	2, 4
2	1	oké	21	B	2, 22
2	1	voorop	14	B	4, 17

