Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	ja dat zijn	5	B	18, 22
2	3	ja dit zijn	9	B	11, 19
2	3	waar dat vierkant	9	B	11, 19
2	3	zijn zeggen maar	3	B	0, 2
3	2	dat vierkant	9	B	11, 16, 19
3	2	dat zijn	13	B	10, 18, 22
2	2	aan de	2	B	0, 1
2	2	dat er	15	B	2, 16
2	2	doorheen lopen	9	B	11, 19
2	2	een vierkant	3	B	0, 2
2	2	en twee	6	B	8, 13
2	2	twee punt	4	B	5, 8
2	2	zeggen maar	3	B	0, 2
2	2	zijn dat	10	B	2, 11
2	2	zitten een	2	B	1, 2
8	1	ja	22	B	1, 2, 5, 11, 13, 18, 19, 22
4	1	en	14	B	0, 1, 8, 13
3	1	doorheen	9	B	11, 16, 19
3	1	er	17	B	0, 2, 16
3	1	lopen	20	B	0, 11, 19
3	1	ok	17	B	0, 10, 16
3	1	punt	9	B	5, 8, 13
3	1	zitten	3	B	0, 1, 2
2	1	hij	2	B	0, 1
2	1	maar	3	B	0, 2
2	1	o	3	B	16, 18

