Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	balk aan de voorkant en dat ei	6	A	17, 22
3	4	balk aan de voorkant	21	A	2, 17, 22
2	3	die zien je	3	A	4, 6
2	3	het komme en	7	A	4, 10
2	3	je niet helemaal	12	A	6, 17
3	2	het komme	14	A	4, 10, 17
2	2	een soort	7	A	4, 10
5	1	dat	23	A	0, 16, 17, 18, 22
5	1	die	15	A	4, 6, 10, 17, 18
5	1	en	19	A	4, 10, 17, 18, 22
4	1	aan	21	A	2, 10, 17, 22
4	1	ja	14	A	8, 15, 16, 21
4	1	je	15	A	4, 6, 17, 18
4	1	zijn	23	A	0, 2, 16, 22
3	1	de	21	A	2, 17, 22
3	1	een	9	A	2, 4, 10
3	1	helemaal	14	A	4, 6, 17
3	1	okee	14	A	0, 12, 13
3	1	zien	14	A	4, 6, 17
2	1	er	9	A	2, 10
2	1	hebben	18	A	0, 17
2	1	maar	3	A	4, 6
2	1	nummer	26	A	0, 25
2	1	zitten	7	A	4, 10

