Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	weten je wel	9	A	19, 27
3	2	het zijn	21	A	2, 8, 22
2	2	die een	5	A	15, 19
2	2	ja dat	7	A	9, 15
2	2	ja ja	18	A	9, 26
13	1	ja	23	A	5, 7, 8, 9, 11, 15, 17, 18, 19, 20, 22, 26, 27
7	1	die	25	A	3, 8, 15, 19, 22, 25, 27
4	1	een	18	A	2, 3, 15, 19
4	1	je	25	A	3, 9, 19, 27
4	1	zijn	21	A	2, 8, 15, 22
3	1	dat	10	A	9, 15, 18
3	1	de	21	A	2, 3, 22
3	1	het	21	A	2, 8, 22
3	1	ik	19	A	0, 9, 18
3	1	ok	29	A	2, 18, 30
3	1	weten	10	A	18, 19, 27
2	1	al	4	A	15, 18
2	1	breed	15	A	5, 19
2	1	doen	15	A	5, 19
2	1	en	20	A	3, 22
2	1	met	7	A	2, 8
2	1	nee	10	A	9, 18
2	1	nou	3	A	0, 2
2	1	o	12	A	15, 26
2	1	toch	16	A	0, 15
2	1	zeggen	7	A	3, 9

