Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	4	dat zijn bij mij	8	10	1	A	4, 8, 10, 13
5	1	2	dat zijn	16	13	1	A	4, 8, 10, 13, 16
3	3	2	een soort	1	6	1	B	0, 1, 5
2	2	2	en die	9	4	1	A	6, 9
2	2	2	hebben een	5	6	1	B	0, 5
2	2	2	of zo	1	2	1	B	0, 1
7	2	1	dat	9	13	1	A	4, 8, 9, 10, 12, 13, 16
6	4	1	die	11	12	1	A	6, 9, 11, 14, 15, 17
6	6	1	ja	1	11	1	B	0, 1, 2, 3, 7, 10
6	1	1	zijn	9	13	1	A	4, 8, 9, 10, 13, 16
5	5	1	paddenstoel	11	9	1	B	9, 11, 14, 15, 17
4	1	1	een	6	7	1	B	0, 1, 5, 6
4	2	1	en	6	12	1	B	0, 6, 9, 11
4	4	1	met	15	9	2	B	9, 14, 15, 17
4	4	1	plaat	6	12	1	B	0, 6, 9, 11
3	3	1	deze	9	7	1	A	5, 9, 11
3	1	1	hebben	11	12	1	B	0, 5, 11

