Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	dit zijn die	15	16	1	A	8, 15, 23
2	2	3	met het pinne	27	13	1	B	15, 27
3	3	2	met dat	23	14	2	A	10, 19, 23
3	3	2	met die	19	9	2	B	11, 15, 19
3	3	2	onderzeeër met	27	13	2	B	15, 23, 27
2	2	2	dat pinne	23	5	1	A	19, 23
2	2	2	die waar	20	11	1	A	10, 20
2	2	2	ja met	11	2	1	A	10, 11
10	9	1	ja	5	23	2	A	3, 4, 5, 6, 10, 11, 12, 13, 16, 25
8	1	1	die	8	23	1	B	1, 8, 10, 11, 15, 19, 20, 23
8	5	1	zijn	4	27	1	B	0, 4, 8, 9, 15, 17, 23, 26
7	2	1	met	10	28	1	B	0, 10, 11, 15, 19, 23, 27
6	4	1	dat	10	27	1	B	0, 10, 15, 19, 23, 26
6	3	1	onderzeeër	15	24	2	A	4, 8, 15, 18, 23, 27
5	5	1	en	4	23	1	B	1, 4, 10, 15, 23
5	3	1	het	9	24	1	A	4, 9, 15, 18, 27
3	3	1	de	27	27	2	B	1, 15, 27
2	2	1	klein	23	6	1	A	18, 23
2	2	1	neus	24	14	1	B	11, 24
2	2	1	ook	10	2	1	B	9, 10
2	1	1	waar	20	11	1	A	10, 20

