Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	4	sprie aan de bovenkant	20	5	1	A	19, 20, 23
4	1	3	aan de bovenkant	20	16	2	A	8, 19, 20, 23
2	2	3	die een met	26	4	1	A	23, 26
2	2	3	ja het zijn	18	17	1	A	2, 18
2	2	3	zijn weer het	30	16	1	B	15, 30
6	2	2	aan de	20	22	4	A	2, 5, 8, 19, 20, 23
5	3	2	het zijn	13	32	1	A	2, 13, 15, 18, 33
3	3	2	de bol	26	11	1	A	23, 26, 33
3	1	2	die een	33	11	1	A	23, 26, 33
3	3	2	dit zijn	26	8	1	A	23, 26, 30
3	3	2	met het	23	16	1	B	15, 23, 30
3	1	2	zijn weer	23	16	1	B	15, 23, 30
2	2	2	de die	26	17	1	A	10, 26
2	2	2	en er	16	9	1	A	8, 16
2	2	2	en het	30	3	1	B	28, 30
2	2	2	ik zien	11	11	1	A	1, 11
2	2	2	kop met	15	14	1	A	2, 15
2	2	2	met een	18	17	1	A	2, 18
13	5	1	zijn	6	32	1	A	2, 6, 13, 15, 18, 21, 23, 24, 26, 29, 30, 31, 33
9	3	1	de	20	32	5	A	2, 5, 8, 10, 19, 20, 23, 26, 33
9	6	1	een	16	32	4	A	2, 4, 5, 8, 16, 18, 23, 26, 33
9	2	1	het	6	32	1	A	2, 6, 13, 15, 18, 23, 28, 30, 33
9	9	1	oké	3	30	1	A	1, 3, 12, 14, 21, 22, 23, 25, 30
8	6	1	ja	9	33	2	A	2, 8, 9, 17, 18, 21, 27, 34
8	3	1	met	15	32	2	A	2, 4, 15, 18, 23, 26, 30, 33
7	4	1	en	16	27	2	A	4, 8, 16, 19, 23, 28, 30
6	1	1	aan	20	22	4	A	2, 5, 8, 19, 20, 23
6	2	1	die	26	32	4	A	2, 4, 10, 23, 26, 33
6	3	1	weer	15	32	1	A	2, 15, 23, 26, 30, 33
5	2	1	bol	26	32	3	A	2, 4, 23, 26, 33
5	5	1	dat	19	23	2	B	7, 16, 19, 21, 29
4	4	1	door	16	30	1	A	4, 16, 26, 33
4	1	1	sprie	30	12	1	A	19, 20, 23, 30
3	3	1	dan	19	11	1	B	16, 19, 26
3	1	1	ik	7	11	1	A	1, 7, 11
3	3	1	nou	26	26	2	A	1, 2, 26
3	1	1	zien	7	11	1	A	1, 7, 11
2	2	1	bolletje	30	15	1	B	16, 30
2	2	1	één	16	13	1	A	4, 16

