Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	zitten een schotel aan de achterkant	9	2	1	A	8, 9
2	2	5	half cirkel aan de achterkant	70	36	1	B	35, 70
5	3	4	cirkel aan de achterkant	35	49	2	A	22, 33, 35, 65, 70
3	1	4	schotel aan de achterkant	8	7	1	B	3, 8, 9
11	3	3	aan de achterkant	44	73	1	B	3, 8, 9, 22, 33, 35, 44, 50, 65, 70, 75
8	8	3	aan de zijkant	82	79	7	B	4, 16, 32, 46, 64, 71, 77, 82
4	4	3	ja dat zijn	28	59	1	B	9, 28, 52, 67
2	2	3	een half cirkel	63	27	1	A	37, 63
23	6	2	aan de	45	80	2	B	3, 4, 8, 9, 16, 22, 32, 33, 35, 44, 45, 46, 47, 50, 61, 64, 65, 70, 71, 75, 76, 77, 82
8	8	2	en dan	58	71	4	A	12, 26, 37, 41, 58, 59, 70, 82
6	3	2	dat zijn	28	66	1	B	9, 28, 43, 52, 67, 74
6	2	2	half cirkel	78	48	1	B	35, 37, 63, 70, 78, 82
6	6	2	zo'n zo'n	12	61	2	B	4, 5, 12, 22, 46, 64
5	5	2	een cilinder	46	52	2	A	26, 41, 46, 48, 77
5	1	2	ja dat	17	59	1	B	9, 17, 28, 52, 67
3	3	2	dit zijn	75	13	1	A	70, 75, 82
3	3	2	ja een	37	43	1	B	4, 37, 46
3	3	2	zo'n kegel	38	27	2	A	12, 25, 38
2	2	2	bedoelen die	65	6	1	B	60, 65
2	2	2	deze hebben	44	23	1	A	22, 44
2	2	2	die staan	38	29	1	A	10, 38
2	1	2	een half	63	27	1	A	37, 63
2	2	2	en die	76	67	1	A	10, 76
2	2	2	hebben geen	2	2	1	B	1, 2
2	2	2	moeten uitleggen	2	2	1	B	1, 2
2	2	2	okee en	32	21	1	A	12, 32
36	29	1	ja	6	85	2	B	0, 4, 6, 7, 9, 11, 17, 18, 27, 28, 29, 31, 32, 34, 36, 37, 38, 39, 40, 42, 46, 49, 52, 56, 57, 58, 62, 66, 67, 68, 71, 72, 73, 79, 80, 84
24	3	1	de	27	80	2	B	3, 4, 8, 9, 16, 22, 27, 32, 33, 35, 44, 45, 46, 47, 50, 61, 64, 65, 70, 71, 75, 76, 77, 82
19	13	1	een	8	75	2	B	3, 4, 8, 9, 26, 29, 37, 38, 41, 44, 45, 46, 48, 50, 56, 58, 60, 63, 77
19	8	1	en	10	79	1	B	4, 10, 12, 16, 26, 32, 37, 38, 41, 45, 46, 58, 59, 64, 70, 71, 76, 77, 82
13	7	1	zo'n	16	68	2	B	4, 5, 12, 16, 22, 24, 25, 29, 35, 38, 46, 64, 71
12	1	1	achterkant	61	73	1	B	3, 8, 9, 22, 33, 35, 44, 50, 61, 65, 70, 75
12	3	1	zijn	9	81	1	A	2, 9, 17, 28, 43, 52, 54, 67, 70, 74, 75, 82
11	5	1	dat	55	75	1	B	9, 17, 28, 43, 52, 55, 59, 67, 70, 74, 83
11	9	1	okee	12	52	3	B	0, 1, 3, 12, 15, 19, 20, 27, 32, 43, 51
10	1	1	cirkel	35	61	3	A	22, 24, 33, 35, 37, 63, 65, 70, 78, 82
10	6	1	die	55	74	1	A	10, 38, 55, 60, 61, 65, 76, 78, 82, 83
9	1	1	dan	58	71	5	A	12, 25, 26, 37, 41, 58, 59, 70, 82
8	6	1	staan	13	74	1	A	10, 13, 38, 45, 55, 56, 77, 83
7	2	1	cilinder	64	57	2	A	26, 41, 46, 48, 64, 77, 82
7	7	1	er	26	52	2	B	9, 13, 26, 27, 41, 59, 60
7	4	1	kegel	14	65	1	A	12, 14, 25, 38, 45, 70, 76
6	1	1	half	82	48	1	B	35, 37, 63, 70, 78, 82
6	2	1	hebben	64	77	1	B	1, 2, 22, 44, 64, 77
6	6	1	het	75	75	4	A	2, 17, 28, 54, 75, 76
6	6	1	ik	2	60	1	B	1, 2, 3, 4, 17, 60
6	6	1	je	55	73	1	B	5, 55, 63, 64, 65, 77
5	5	1	op	56	29	1	A	55, 56, 61, 77, 83
4	4	1	bijna	59	32	1	B	45, 59, 60, 76
4	4	1	met	75	18	2	A	65, 70, 75, 82
4	2	1	zitten	8	24	1	B	4, 8, 9, 27
3	1	1	bedoelen	60	11	1	A	55, 60, 65
3	1	1	deze	44	24	2	A	21, 22, 44
3	3	1	dus	2	27	1	B	1, 2, 27
3	3	1	jij	2	3	2	B	0, 1, 2
3	3	1	nog	82	70	2	B	13, 71, 82
3	3	1	vallen	60	18	1	A	59, 60, 76
3	3	1	wachten	61	9	2	A	53, 54, 61
3	3	1	wat	17	60	1	B	0, 17, 59
2	1	1	moeten	2	2	1	B	1, 2
2	2	1	ook	46	35	1	A	12, 46
2	2	1	toch	27	7	1	A	21, 27
2	2	1	vak	2	2	1	B	1, 2
2	2	1	verhoginkje	83	7	1	B	77, 83
2	2	1	weten	17	13	1	B	5, 17
2	2	1	zo	39	27	1	B	13, 39

