Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	ja en aan de	11	B	24, 26, 34
2	4	en aan de zijkant	29	B	26, 54
3	3	aan de zijkant	37	B	18, 26, 54
2	3	aan de achterkant	26	B	9, 34
8	2	aan de	47	B	9, 18, 24, 26, 34, 37, 54, 55
4	2	ja en	18	B	24, 26, 34, 41
2	2	aflopen blok	20	B	18, 37
2	2	dat aflopen	18	B	37, 54
2	2	dat zijn	18	B	36, 53
2	2	deze hebben	40	B	15, 54
2	2	en dan	33	B	9, 41
2	2	hebben die	38	B	17, 54
2	2	ja ja	30	B	5, 34
2	2	ja okee	45	B	13, 57
2	2	kegel bovenop	16	B	39, 54
2	2	net omschrijven	4	B	15, 18
2	2	okee ja	3	B	5, 7
2	2	zijn het	9	B	5, 13
18	1	ja	53	B	5, 7, 13, 24, 26, 28, 29, 31, 34, 36, 41, 43, 45, 48, 50, 51, 52, 57
9	1	de	51	B	5, 9, 18, 24, 26, 34, 37, 54, 55
8	1	en	46	B	9, 22, 24, 26, 34, 39, 41, 54
5	1	die	40	B	15, 17, 34, 41, 54
5	1	een	52	B	4, 11, 18, 39, 55
5	1	okee	53	B	5, 7, 13, 22, 57
5	1	zijn	49	B	5, 13, 36, 37, 53
4	1	blok	34	B	4, 5, 18, 37
4	1	dan	33	B	9, 13, 17, 41
3	1	het	13	B	5, 13, 17
3	1	kegel	40	B	15, 39, 54
2	1	buis	24	B	11, 34
2	1	groot	13	B	5, 17
2	1	je	3	B	18, 20
2	1	nog	12	B	9, 20
2	1	soort	5	B	11, 15
2	1	wat	2	B	17, 18
2	1	zo'n	3	B	26, 28

