Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	ja dat zijn	18	10	2	B	11, 16, 18, 20
6	2	2	dat zijn	11	18	1	A	3, 11, 14, 16, 18, 20
4	4	2	dit zijn	13	10	1	A	10, 13, 15, 19
3	3	2	ja ja	11	9	2	A	3, 6, 11
2	2	2	een soort	3	4	1	B	0, 3
13	8	1	ja	4	18	1	A	3, 4, 5, 6, 7, 9, 11, 13, 14, 16, 18, 19, 20
11	5	1	dat	3	20	1	B	1, 3, 10, 11, 12, 14, 15, 16, 18, 19, 20
11	1	1	zijn	3	21	1	B	0, 3, 10, 11, 13, 14, 15, 16, 18, 19, 20
5	5	1	met	13	8	1	A	12, 13, 15, 17, 19
4	2	1	een	3	6	2	B	0, 1, 3, 5
4	4	1	erop	13	8	1	A	12, 13, 15, 19
3	3	1	eigenlijk	10	15	1	B	1, 10, 15
3	3	1	het	19	20	2	B	0, 5, 19
3	3	1	ik	5	14	1	A	3, 5, 16
2	2	1	je	3	2	1	B	2, 3
2	2	1	ontbijttafel	19	3	1	B	17, 19
2	2	1	ontbijttafeltje	15	3	1	B	13, 15

