Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	dit zijn het wijnglas	12	3	1	B	10, 12
2	2	4	lijken op een wijnglas	8	9	1	B	0, 8
2	2	3	hij hebben een	2	2	1	B	1, 2
3	1	2	een wijnglas	17	18	1	B	0, 8, 17
3	1	2	op een	8	9	2	B	0, 1, 8
2	2	2	dat zijn	9	3	1	A	7, 9
6	1	1	wijnglas	14	18	1	B	0, 8, 10, 12, 14, 17
5	1	1	een	2	18	2	B	0, 1, 2, 8, 17
4	4	1	ja	7	6	2	B	4, 5, 7, 9
3	1	1	dit	12	13	2	B	0, 10, 12
3	1	1	hebben	8	8	1	B	1, 2, 8
3	1	1	het	10	5	1	A	8, 10, 12
3	3	1	twee	7	14	1	B	3, 7, 16
2	2	1	deze	8	9	1	B	0, 8

