Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	rechts in het midden van het beker	15	A	6, 20
2	4	ja ja ja ja	23	A	5, 27
4	3	in het midden	17	A	6, 7, 20, 22
2	3	aan de bovenkant	17	A	8, 24
2	3	nog een stok	2	A	7, 8
2	3	ook nog een	14	A	8, 21
3	2	aan de	19	A	6, 8, 24
3	2	een soort	20	A	2, 8, 21
3	2	het rond	18	A	20, 22, 37
3	2	ook nog	14	A	8, 17, 21
2	2	dat zijn	14	A	5, 18
2	2	midden rechts	16	A	22, 37
2	2	net ook	27	A	8, 34
8	1	ja	31	A	4, 5, 8, 15, 17, 27, 31, 34
6	1	het	33	A	6, 7, 20, 22, 37, 38
5	1	in	17	A	6, 7, 20, 21, 22
5	1	ook	33	A	2, 8, 17, 21, 34
5	1	rechts	36	A	2, 6, 20, 22, 37
4	1	een	20	A	2, 7, 8, 21
4	1	en	37	A	2, 8, 21, 38
4	1	kegel	31	A	8, 20, 24, 38
3	1	dat	34	A	5, 18, 38
3	1	hebben	29	A	6, 8, 34
3	1	van	15	A	6, 8, 20
3	1	zijn	16	A	5, 18, 20
3	1	zitten	15	A	7, 20, 21
2	1	balk	13	A	8, 20
2	1	bovenaan	19	A	20, 38
2	1	link	15	A	7, 21
2	1	met	19	A	20, 38
2	1	nummer	14	A	5, 18

