Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	staaf met een soort van	26	3	1	A	24, 26
3	1	4	met een soort van	24	26	1	B	1, 24, 26
4	1	3	een soort van	24	26	2	B	1, 19, 24, 26
4	4	3	stoffer en blik	68	27	3	B	42, 43, 62, 68
3	3	3	aan de linkerkant	15	46	1	B	1, 15, 46
2	2	3	waar zijn je	57	13	1	A	45, 57
11	11	2	het zijn	11	59	3	B	3, 5, 8, 11, 12, 16, 17, 19, 20, 60, 61
7	3	2	en blik	42	42	2	A	27, 33, 42, 43, 56, 62, 68
5	2	2	aan de	15	56	2	B	1, 4, 15, 46, 56
5	1	2	een soort	24	26	3	B	1, 4, 19, 24, 26
5	2	2	met een	43	62	1	B	1, 24, 26, 43, 62
5	1	2	soort van	27	27	2	B	1, 19, 24, 26, 27
4	4	2	dit zijn	60	31	2	A	32, 55, 60, 62
3	1	2	waar zijn	64	20	1	A	45, 57, 64
2	2	2	een ander	12	2	1	A	11, 12
26	26	1	ja	35	64	10	B	3, 4, 12, 16, 19, 20, 23, 25, 28, 34, 35, 37, 38, 40, 41, 47, 48, 49, 50, 52, 53, 54, 57, 59, 65, 66
22	5	1	zijn	11	70	5	B	0, 3, 4, 5, 8, 11, 12, 16, 17, 19, 20, 32, 45, 47, 48, 55, 57, 60, 61, 62, 64, 69
20	14	1	een	6	62	4	B	1, 2, 3, 4, 6, 11, 12, 16, 17, 19, 24, 26, 32, 36, 39, 43, 46, 50, 55, 62
15	5	1	het	11	59	4	B	3, 4, 5, 8, 11, 12, 16, 17, 19, 20, 43, 56, 58, 60, 61
11	11	1	dat	22	66	1	B	4, 22, 27, 28, 32, 33, 48, 50, 55, 58, 69
11	8	1	en	24	65	1	B	4, 24, 27, 33, 37, 42, 43, 46, 56, 62, 68
10	5	1	de	16	68	2	B	1, 4, 15, 16, 17, 42, 46, 56, 62, 68
9	9	1	die	22	51	3	B	0, 16, 17, 22, 24, 27, 29, 37, 50
9	9	1	ik	30	59	4	B	0, 10, 14, 20, 30, 41, 47, 50, 58
9	4	1	van	24	56	4	B	1, 4, 16, 19, 24, 26, 27, 50, 56
8	8	1	dan	24	41	2	B	10, 17, 24, 27, 30, 33, 41, 50
7	3	1	blik	42	42	2	A	27, 33, 42, 43, 56, 62, 68
7	2	1	met	22	62	2	B	1, 8, 22, 24, 26, 43, 62
6	2	1	dit	32	49	1	B	14, 32, 50, 55, 60, 62
5	5	1	hebben	33	35	2	B	16, 17, 33, 42, 50
5	3	1	je	45	52	1	B	10, 45, 50, 57, 61
5	5	1	maar	33	58	2	B	1, 16, 33, 50, 58
5	5	1	we	32	34	1	B	17, 32, 33, 42, 50
4	2	1	ander	24	27	1	A	11, 12, 24, 37
4	4	1	bovenop	22	61	1	B	2, 22, 36, 62
4	4	1	op	29	69	1	B	0, 29, 50, 68
4	4	1	rechthoek	22	67	2	B	2, 3, 22, 68
4	4	1	weten	30	52	1	B	10, 30, 32, 61
3	3	1	er	22	31	1	B	2, 22, 32
3	3	1	kap	39	4	1	A	37, 39, 40
3	3	1	niet	8	26	1	A	7, 8, 32
3	3	1	wat	15	28	1	B	5, 15, 32
3	3	1	weer	55	21	1	B	42, 55, 62
3	3	1	welk	30	52	1	B	10, 30, 61
2	2	1	daar	36	8	1	A	29, 36
2	2	1	dienblad	8	3	1	A	6, 8
2	2	1	dus	19	9	1	A	11, 19
2	2	1	hem	47	6	1	B	42, 47
2	2	1	hij	64	49	1	B	16, 64
2	2	1	staan	36	10	1	A	27, 36
2	2	1	voor	41	27	1	A	15, 41
2	2	1	zitten	32	31	1	B	2, 32
2	2	1	zo	50	24	1	A	27, 50

