Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	ik hebben de stofzuiger	27	5	1	A	23, 27
2	2	4	ik hebben de veger	30	12	1	B	19, 30
6	2	2	ik hebben	19	16	1	A	15, 19, 23, 27, 29, 30
4	4	2	dat zijn	22	15	1	B	18, 22, 26, 32
3	1	2	de stofzuiger	23	9	1	B	19, 23, 27
2	2	2	een soort	6	3	1	B	4, 6
2	2	2	ja ja	17	7	1	A	11, 17
2	2	2	zeggen maar	1	2	1	B	0, 1
13	12	1	ja	7	31	3	A	1, 3, 5, 7, 8, 9, 10, 11, 17, 20, 21, 28, 31
9	3	1	ik	19	28	4	A	3, 6, 13, 15, 19, 23, 27, 29, 30
7	7	1	oké	3	33	1	B	0, 3, 11, 12, 18, 24, 32
6	2	1	dat	18	27	2	A	6, 15, 18, 22, 26, 32
6	2	1	zijn	1	33	1	B	0, 1, 18, 22, 26, 32
5	1	1	de	23	27	2	B	4, 19, 23, 27, 30
4	4	1	er	1	5	1	B	0, 1, 2, 4
4	1	1	stofzuiger	19	12	1	A	16, 19, 23, 27
3	1	1	een	6	7	2	B	0, 4, 6
2	2	1	en	9	6	1	B	4, 9
2	2	1	nee	3	2	1	B	2, 3
2	2	1	opveg	7	2	1	A	6, 7
2	2	1	uit	2	2	1	A	1, 2

