Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	als je hem	28	17	1	B	12, 28
2	2	3	ja dat zijn	43	7	1	B	37, 43
8	8	2	en dan	6	27	2	B	0, 1, 6, 11, 22, 24, 25, 26
5	5	2	aan de	22	32	2	B	1, 2, 22, 25, 32
5	3	2	dat zijn	39	37	2	B	9, 37, 39, 43, 45
5	5	2	een soort	5	27	1	B	0, 5, 18, 22, 26
3	3	2	alsof het	3	27	1	B	0, 3, 26
3	3	2	een driehoek	28	33	1	B	0, 28, 32
3	3	2	even kijken	43	43	2	B	1, 11, 43
3	3	2	het beker	3	12	1	B	0, 3, 11
3	3	2	in de	13	14	2	B	0, 12, 13
3	3	2	in een	3	27	1	B	0, 3, 26
2	2	2	dus alsof	26	15	1	B	12, 26
2	2	2	een staaf	32	33	1	B	0, 32
2	2	2	twee streep	7	2	1	A	6, 7
13	5	1	een	3	33	2	B	0, 2, 3, 5, 11, 16, 18, 20, 22, 25, 26, 28, 32
13	8	1	zijn	3	46	1	B	0, 3, 9, 11, 12, 19, 26, 30, 31, 37, 39, 43, 45
12	5	1	en	6	37	3	B	0, 1, 2, 6, 11, 13, 18, 22, 24, 25, 26, 36
10	2	1	de	28	41	4	B	0, 1, 2, 12, 13, 22, 25, 28, 32, 40
10	8	1	ja	31	21	3	B	23, 27, 29, 31, 33, 34, 35, 37, 41, 43
9	2	1	dan	6	31	2	B	0, 1, 6, 11, 22, 24, 25, 26, 30
9	8	1	het	3	43	1	B	0, 3, 5, 11, 25, 26, 30, 38, 42
8	6	1	je	5	28	1	B	1, 5, 9, 11, 12, 14, 18, 28
7	2	1	in	5	27	1	B	0, 3, 5, 12, 13, 25, 26
7	7	1	wijnglas	28	26	1	B	19, 28, 31, 38, 40, 42, 44
6	1	1	dat	13	37	1	B	9, 13, 37, 39, 43, 45
6	1	1	soort	17	27	1	B	0, 5, 17, 18, 22, 26
5	4	1	dus	26	33	2	B	0, 12, 26, 28, 32
5	5	1	plateau	13	8	1	B	11, 13, 14, 16, 18
4	1	1	beker	13	14	1	B	0, 3, 11, 13
4	1	1	driehoek	26	33	1	B	0, 26, 28, 32
4	4	1	er	6	23	2	B	0, 1, 6, 22
4	2	1	hem	28	26	2	B	9, 12, 28, 34
3	3	1	die	31	36	1	B	1, 31, 36
3	3	1	hij	28	29	2	B	0, 12, 28
3	3	1	houder	4	3	1	A	3, 4, 5
3	1	1	twee	6	7	1	B	1, 6, 7
3	3	1	vierkant	22	25	1	B	1, 22, 25
3	3	1	wat	14	11	2	B	4, 12, 14
3	3	1	zullen	12	24	1	A	5, 12, 28
2	2	1	ah	41	32	1	A	10, 41
2	2	1	bedoelen	14	6	1	B	9, 14
2	2	1	boven	36	25	1	B	12, 36
2	2	1	dit	31	13	1	B	19, 31
2	2	1	op	28	28	1	B	1, 28

