Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	twee van die ding	17	A	0, 16
2	3	aan de onderkant	6	A	29, 34
2	3	met die dat	11	A	24, 34
5	2	en dan	25	A	0, 5, 8, 16, 24
4	2	van die	17	A	0, 5, 8, 16
3	2	ja met	30	A	5, 14, 34
3	2	met die	17	A	24, 34, 40
2	2	die ruit	17	A	24, 40
2	2	die twee	17	A	5, 21
2	2	een kraan	39	A	0, 38
2	2	ja oké	2	A	20, 21
12	1	ja	40	A	5, 8, 11, 14, 20, 21, 29, 31, 34, 36, 38, 44
11	1	die	41	A	0, 2, 5, 8, 16, 18, 21, 24, 31, 34, 40
7	1	met	39	A	2, 5, 14, 18, 24, 34, 40
6	1	en	41	A	0, 5, 8, 16, 24, 40
5	1	de	35	A	0, 2, 4, 29, 34
5	1	ding	35	A	0, 14, 16, 21, 34
4	1	een	39	A	0, 5, 18, 38
4	1	je	19	A	0, 2, 14, 18
3	1	dat	13	A	24, 34, 36
3	1	kraan	41	A	0, 38, 40
3	1	nog	22	A	8, 16, 29
3	1	zijn	35	A	2, 24, 36
3	1	zitten	30	A	0, 5, 29
2	1	bedoelen	5	A	14, 18
2	1	dit	25	A	0, 24
2	1	eronder	12	A	14, 25
2	1	het	17	A	2, 18
2	1	maar	19	A	0, 18
2	1	toch	17	A	18, 34
2	1	uitsteeksel	28	A	2, 29
2	1	vinden	3	A	0, 2
2	1	zo	9	A	8, 16
2	1	zo'n	16	A	14, 29

