Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	ja aan de onderkant	10	2	1	B	9, 10
5	5	3	met dat sik	15	8	1	B	14, 15, 17, 19, 21
3	3	3	ja dat zijn	20	7	1	B	18, 20, 24
2	2	3	hij hebben hier	7	2	1	B	6, 7
2	2	3	ik hebben dat	14	15	1	A	0, 14
5	2	2	dat zijn	15	12	1	B	13, 15, 18, 20, 24
5	1	2	met dat	15	8	1	B	14, 15, 17, 19, 21
3	1	2	hij hebben	6	4	1	A	4, 6, 7
3	1	2	ik hebben	19	20	1	A	0, 14, 19
3	3	2	twee vierkant	14	15	2	A	0, 2, 14
9	4	1	ja	9	18	1	A	7, 9, 10, 11, 15, 16, 18, 20, 24
9	4	1	sik	14	20	3	A	4, 7, 8, 14, 15, 17, 19, 21, 23
7	2	1	zijn	13	25	2	A	0, 1, 13, 15, 18, 20, 24
6	1	1	hebben	6	20	2	A	0, 4, 6, 7, 14, 19
6	1	1	met	23	10	1	B	14, 15, 17, 19, 21, 23
5	5	1	die	14	22	2	A	0, 8, 14, 17, 21
4	4	1	en	14	12	3	A	3, 4, 7, 14
4	4	1	het	23	23	3	A	1, 2, 12, 23
4	4	1	nummer	15	12	1	B	13, 15, 20, 24
4	1	1	vierkant	14	15	3	A	0, 1, 2, 14
3	1	1	onderkant	12	4	1	B	9, 10, 12
3	1	1	twee	14	15	2	A	0, 2, 14
3	3	1	uit	14	12	2	A	3, 7, 14
3	3	1	zo	6	7	1	A	2, 6, 8
3	3	1	zo'n	6	4	1	A	4, 6, 7
2	2	1	een	14	11	1	A	4, 14
2	1	1	hier	7	2	1	B	6, 7
2	2	1	komen	14	12	1	A	3, 14
2	2	1	oké	15	11	1	B	5, 15
2	2	1	ook	6	3	1	A	4, 6
2	2	1	soort	14	11	1	A	4, 14
2	2	1	van	14	3	1	A	12, 14

