Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	aan de zijkant hebben hij	10	A	6, 15
2	5	en dan aan de zijkant	7	A	15, 21
3	4	aan de zijkant hebben	17	A	6, 15, 22
3	4	dat zijn dan nummer	16	A	5, 14, 20
2	4	ja dit zijn die	7	A	15, 21
2	4	zo'n balk bovenop en	10	A	6, 15
4	3	aan de zijkant	17	A	6, 15, 21, 22
3	3	ja dit zijn	16	A	6, 15, 21
2	3	en aan de	16	A	7, 22
2	3	hebben hij dan	9	A	7, 15
5	2	aan de	17	A	6, 7, 15, 21, 22
3	2	en aan	17	A	6, 7, 22
3	2	en dan	8	A	15, 21, 22
3	2	hebben hij	10	A	6, 7, 15
2	2	dan zo'n	10	A	6, 15
2	2	hebben je	2	A	21, 22
2	2	ja dat	3	A	5, 7
10	1	ja	20	A	2, 4, 5, 6, 7, 10, 13, 15, 19, 21
8	1	dan	18	A	5, 6, 7, 14, 15, 20, 21, 22
6	1	en	17	A	6, 7, 15, 19, 21, 22
3	1	balk	16	A	6, 15, 21
3	1	bovenop	16	A	6, 15, 21
3	1	smal	16	A	6, 15, 21
2	1	achterkant	9	A	7, 15
2	1	ah	9	A	14, 22
2	1	bred	8	A	15, 22
2	1	die	7	A	15, 21
2	1	een	17	A	6, 22
2	1	langzaam	9	A	7, 15
2	1	liggen	20	A	2, 21
2	1	met	10	A	6, 15
2	1	ok	13	A	2, 14
2	1	voor	15	A	7, 21
2	1	weer	9	A	7, 15
2	1	worden	16	A	7, 22

