Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	water uit zullen kunnen lopen	31	27	1	B	5, 31
3	1	4	water uit zullen kunnen	15	27	1	B	5, 15, 31
3	3	3	en aan de	27	45	1	B	7, 27, 51
3	3	3	lang opengeslagen boek	42	46	1	A	15, 42, 60
2	2	3	aan de linkerzijde	53	3	1	A	51, 53
2	2	3	dan zijn het	40	17	1	A	24, 40
2	2	3	staaf naar beneden	9	3	1	B	7, 9
12	12	2	een soort	11	48	1	B	4, 11, 15, 19, 25, 26, 29, 31, 32, 35, 38, 51
8	4	2	aan de	27	53	2	B	4, 7, 27, 41, 49, 51, 53, 56
7	7	2	het beker	54	41	5	A	19, 29, 38, 44, 48, 54, 59
7	4	2	opengeslagen boek	42	46	4	A	15, 27, 32, 35, 42, 49, 60
4	4	2	een beetje	19	19	3	B	1, 4, 7, 19
4	4	2	er een	26	31	1	B	2, 26, 29, 32
4	4	2	even kijken	11	49	1	B	0, 11, 28, 48
4	4	2	kunnen komen	53	47	2	A	15, 51, 53, 61
4	1	2	water uit	53	49	1	B	5, 15, 31, 53
4	1	2	zullen kunnen	51	47	1	B	5, 15, 31, 51
3	3	2	en dan	56	42	2	A	15, 17, 56
3	1	2	naar beneden	9	5	2	B	5, 7, 9
3	1	2	zijn het	40	19	2	A	22, 24, 40
2	2	2	dan hebben	15	12	1	B	4, 15
2	2	2	dit zijn	48	8	1	B	41, 48
2	2	2	echt een	38	36	1	B	3, 38
2	2	2	iets wat	17	14	1	B	4, 17
2	2	2	liggen er	27	26	1	B	2, 27
2	2	2	met het	49	9	1	B	41, 49
2	2	2	of ja	60	6	1	B	55, 60
22	8	1	een	11	56	5	B	1, 2, 3, 4, 7, 11, 13, 15, 19, 25, 26, 29, 31, 32, 33, 35, 38, 42, 43, 51, 54, 56
20	10	1	het	11	50	1	B	10, 11, 15, 19, 22, 24, 25, 26, 29, 31, 32, 35, 38, 40, 41, 44, 48, 49, 54, 59
18	16	1	ja	6	62	1	B	1, 6, 16, 18, 20, 21, 31, 36, 38, 40, 45, 46, 47, 50, 55, 57, 60, 62
14	2	1	soort	37	52	1	B	4, 11, 15, 19, 25, 26, 29, 31, 32, 35, 37, 38, 51, 55
13	7	1	en	26	55	1	B	7, 15, 17, 26, 27, 31, 32, 33, 37, 43, 51, 56, 61
11	11	1	balk	38	53	6	B	2, 3, 12, 13, 34, 37, 38, 42, 43, 44, 54
11	11	1	maar	19	42	2	B	3, 7, 19, 25, 27, 29, 31, 32, 35, 38, 44
11	7	1	uit	19	59	1	B	5, 15, 19, 29, 31, 38, 44, 48, 53, 59, 63
10	2	1	de	15	53	2	B	4, 7, 15, 27, 37, 41, 49, 51, 53, 56
10	5	1	zijn	40	48	5	A	11, 22, 24, 25, 32, 40, 41, 47, 48, 58
9	1	1	aan	34	53	2	B	4, 7, 27, 34, 41, 49, 51, 53, 56
9	2	1	beker	37	45	2	A	19, 29, 37, 38, 44, 48, 54, 59, 63
9	5	1	komen	53	47	6	A	15, 26, 29, 44, 48, 51, 53, 59, 61
8	1	1	boek	56	46	4	A	15, 27, 32, 35, 42, 49, 56, 60
7	1	1	dan	32	53	1	B	4, 15, 17, 24, 32, 40, 56
7	2	1	er	26	34	2	B	2, 12, 26, 27, 29, 32, 35
7	4	1	lang	15	48	1	B	13, 15, 32, 42, 49, 56, 60
7	7	1	van	25	52	2	B	4, 7, 25, 31, 32, 37, 55
7	5	1	wat	25	56	1	B	4, 17, 25, 32, 44, 49, 59
6	6	1	blok	26	53	2	B	7, 8, 26, 29, 48, 59
6	6	1	dat	19	59	1	B	5, 19, 44, 47, 58, 63
6	2	1	water	51	57	1	B	5, 15, 31, 51, 53, 61
6	2	1	zullen	19	47	1	B	5, 15, 19, 31, 38, 51
5	3	1	iets	17	48	2	B	4, 7, 17, 31, 51
5	5	1	je	19	41	2	B	4, 7, 19, 38, 44
5	3	1	liggen	11	36	1	B	2, 11, 12, 27, 37
5	3	1	met	49	50	3	B	7, 41, 42, 49, 56
5	3	1	staaf	33	50	1	B	7, 9, 33, 35, 56
4	4	1	die	14	32	1	B	3, 14, 22, 34
4	2	1	hebben	15	12	3	B	4, 7, 10, 15
4	4	1	lijken	26	32	1	B	4, 26, 32, 35
4	1	1	naar	29	25	2	B	5, 7, 9, 29
4	4	1	ook	17	32	1	B	4, 17, 33, 35
4	4	1	zo	19	51	2	B	5, 12, 19, 55
3	1	1	dit	48	48	2	B	1, 41, 48
3	1	1	lopen	35	31	1	B	5, 31, 35
3	1	1	of	55	17	1	A	44, 55, 60
3	3	1	okee	39	30	1	A	23, 39, 52
3	3	1	waar	48	49	1	B	5, 48, 53
2	2	1	eruit	44	3	1	B	42, 44
2	2	1	heel	33	31	1	B	3, 33
2	2	1	in	54	40	1	A	15, 54
2	2	1	klein	33	31	1	B	3, 33
2	2	1	niet	11	9	1	B	3, 11

