Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dit zijn die met de twee	8	A	21, 28
3	3	aan de rechterkant	29	A	0, 21, 28
2	3	aan de linksonder	19	A	3, 21
2	3	en aan de	4	A	0, 3
5	2	aan de	29	A	0, 3, 17, 21, 28
2	2	beetje een	3	A	1, 3
2	2	een beetje	14	A	9, 22
2	2	ja ja	5	A	13, 17
11	1	ja	27	A	0, 3, 5, 7, 9, 12, 13, 17, 19, 21, 26
6	1	de	29	A	0, 3, 17, 21, 22, 28
6	1	een	22	A	1, 3, 9, 12, 17, 22
5	1	en	29	A	0, 3, 5, 17, 28
5	1	twee	32	A	0, 19, 21, 28, 31
5	1	zijn	28	A	1, 9, 19, 21, 28
3	1	die	8	A	21, 22, 28
3	1	het	13	A	9, 13, 21
2	1	daarboven	13	A	5, 17
2	1	dat	15	A	5, 19
2	1	hebben	4	A	0, 3
2	1	hij	7	A	3, 9
2	1	ik	14	A	13, 26
2	1	klein	5	A	17, 21
2	1	met	8	A	21, 28
2	1	nou	4	A	0, 3
2	1	staart	3	A	3, 5
2	1	vulkaanvorm	7	A	22, 28

