Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	met het bak erop	13	3	1	A	11, 13
3	1	3	het bak erop	11	5	1	B	9, 11, 13
5	5	2	dat zijn	8	10	1	A	5, 8, 10, 12, 14
5	5	2	dit zijn	9	11	1	A	6, 9, 11, 13, 16
5	5	2	voor mij	8	10	1	A	5, 8, 10, 12, 14
4	1	2	bak erop	16	8	1	B	9, 11, 13, 16
3	3	2	de tafel	13	6	1	A	11, 13, 16
3	3	2	met de	11	8	1	B	9, 11, 16
3	1	2	met het	13	8	2	A	6, 11, 13
2	2	2	ja waar	3	2	1	A	2, 3
8	3	1	dat	8	15	3	A	2, 5, 6, 8, 10, 12, 14, 16
8	7	1	ja	2	14	1	B	1, 2, 3, 4, 6, 7, 10, 14
7	3	1	bak	3	15	1	A	2, 3, 6, 9, 11, 13, 16
6	2	1	met	6	16	1	B	1, 6, 9, 11, 13, 16
5	2	1	de	11	9	2	B	8, 9, 11, 13, 16
5	2	1	het	6	13	1	B	1, 6, 9, 11, 13
4	1	1	tafel	13	11	2	A	6, 11, 13, 16
3	3	1	die	13	6	1	A	11, 13, 16
2	2	1	en	16	8	1	B	9, 16
2	2	1	ook	3	2	1	A	2, 3
2	2	1	op	3	2	1	A	2, 3

