Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	en een soort kegel	11	B	2, 12
2	3	aan de zijkant	12	B	0, 11
6	2	aan de	27	B	0, 1, 11, 13, 22, 26
4	2	een soort	12	B	2, 4, 12, 13
3	2	en dan	23	B	4, 22, 26
2	2	balk en	25	B	2, 26
2	2	dat zijn	5	B	25, 29
2	2	een balk	11	B	2, 12
2	2	met het	5	B	22, 26
2	2	zeggen maar	13	B	0, 12
7	1	de	27	B	0, 1, 2, 11, 13, 22, 26
6	1	en	25	B	2, 4, 12, 13, 22, 26
5	1	een	14	B	0, 2, 4, 12, 13
4	1	ja	24	B	6, 9, 16, 29
4	1	kegel	25	B	2, 12, 22, 26
3	1	bolle	27	B	0, 20, 26
3	1	dat	19	B	11, 25, 29
3	1	met	16	B	11, 22, 26
3	1	zijn	19	B	11, 25, 29
2	1	hebben	27	B	0, 26
2	1	het	5	B	22, 26
2	1	op	11	B	2, 12

